Date,Close/Last,Volume,Open,High,Low
04/14/2025,$475.34,1079637,$472.80,$478.75,$467.5941
04/11/2025,$474.90,1452289,$464.33,$478.175,$460.32
04/10/2025,$463.70,1832891,$460.00,$469.10,$450.38
04/09/2025,$462.24,2291550,$439.245,$468.33,$435.38
04/08/2025,$443.36,2151484,$448.435,$451.39,$437.43
04/07/2025,$430.82,1968379,$422.20,$438.91,$418.88
04/04/2025,$432.15,2392742,$450.00,$454.925,$432.13
04/03/2025,$454.78,1814160,$453.51,$461.8765,$450.8001
04/02/2025,$452.87,1270320,$446.22,$455.92,$445.01
04/01/2025,$448.64,1042421,$448.00,$451.25,$444.48
03/31/2025,$446.71,1690178,$441.565,$451.06,$440.74
03/28/2025,$441.49,1595839,$442.23,$445.76,$439.56
03/27/2025,$442.28,1559606,$446.03,$448.1435,$440.22
03/26/2025,$445.17,1349944,$444.28,$451.1999,$443.00
03/25/2025,$442.07,1600166,$436.77,$444.01,$433.00
03/24/2025,$434.98,3015364,$425.63,$435.7699,$424.30
03/21/2025,$439.70,7141725,$478.09,$481.50,$432.51
03/20/2025,$466.74,922084,$469.16,$469.9024,$464.21
03/19/2025,$470.55,1122652,$471.23,$475.69,$466.7698
03/18/2025,$469.28,881956,$468.12,$471.625,$465.39
03/17/2025,$467.61,1051563,$463.84,$472.27,$462.83
03/14/2025,$466.17,972659,$465.92,$469.00,$461.96
03/13/2025,$467.93,1159511,$460.05,$468.53,$459.86
03/12/2025,$461.50,1271506,$465.14,$466.82,$456.0001
03/11/2025,$468.88,1457086,$476.71,$478.65,$466.54
03/10/2025,$479.17,2284410,$475.46,$494.20,$473.70
03/07/2025,$473.65,2169135,$458.00,$477.49,$458.00
03/06/2025,$461.50,1395779,$461.32,$463.50,$453.41
03/05/2025,$460.42,2060073,$451.13,$463.48,$449.37
03/04/2025,$448.82,2268654,$450.78,$463.739,$448.49
03/03/2025,$451.94,1579417,$452.87,$454.43,$448.83
02/28/2025,$450.37,1433568,$447.00,$450.80,$445.03
02/27/2025,$446.46,1458062,$442.19,$447.08,$441.45
02/26/2025,$441.50,1467161,$445.83,$448.00,$439.34
02/25/2025,$448.46,1715745,$441.75,$451.6671,$441.00
02/24/2025,$440.27,1946160,$442.00,$448.28,$438.5401
02/21/2025,$440.72,1652401,$436.39,$443.73,$435.67
02/20/2025,$436.29,1357981,$429.58,$438.00,$429.31
02/19/2025,$432.95,2802115,$431.00,$438.00,$425.58
02/18/2025,$428.54,2812914,$429.69,$432.93,$423.50
02/14/2025,$423.19,3252806,$433.55,$435.16,$419.70
02/13/2025,$434.72,2400020,$442.50,$445.295,$432.01
02/12/2025,$441.97,1283227,$447.26,$449.14,$441.05
02/11/2025,$449.36,906230,$447.90,$451.80,$444.995
02/10/2025,$448.22,1427815,$444.80,$448.94,$440.7104
02/07/2025,$444.39,1347367,$449.90,$451.4999,$443.78
02/06/2025,$448.52,1292115,$450.00,$452.1685,$444.63
02/05/2025,$449.87,1139696,$457.00,$457.10,$448.77
02/04/2025,$453.68,1234237,$454.00,$455.41,$451.26
02/03/2025,$455.42,1476323,$458.80,$461.332,$453.575
01/31/2025,$462.95,1474589,$460.00,$464.23,$457.15
01/30/2025,$459.65,1911777,$456.58,$459.89,$451.32
01/29/2025,$454.36,2396823,$460.00,$462.49,$449.40
01/28/2025,$457.45,4023939,$473.70,$479.73,$457.27
01/27/2025,$503.69,1948555,$500.09,$507.11,$496.78
01/24/2025,$496.96,759695,$495.00,$497.29,$494.6048
01/23/2025,$497.28,913142,$503.52,$506.00,$493.98
01/22/2025,$499.34,1325048,$503.24,$505.53,$495.18
01/21/2025,$506.29,1615890,$495.00,$509.5499,$494.72
01/17/2025,$490.32,1337574,$487.54,$492.045,$484.1948
01/16/2025,$486.86,956516,$481.80,$486.9999,$481.50
01/15/2025,$483.97,882406,$487.76,$487.76,$480.37
01/14/2025,$484.46,1162107,$485.00,$485.2012,$477.97
01/13/2025,$483.16,1435205,$469.00,$484.8199,$468.80
