Date,Close/Last,Volume,Open,High,Low
02/24/2025,$338.92,2513291,$343.39,$345.45,$336.23
02/21/2025,$340.04,3225242,$350.53,$352.00,$337.5989
02/20/2025,$349.15,2174066,$355.00,$356.8514,$347.4518
02/19/2025,$353.00,2211123,$351.87,$353.8533,$349.59
02/18/2025,$354.00,3120367,$355.47,$356.93,$351.11
02/14/2025,$353.32,2045278,$356.60,$358.8762,$352.80
02/13/2025,$353.70,3547192,$352.57,$357.5882,$350.42
02/12/2025,$352.04,2833093,$357.00,$358.93,$351.44
02/11/2025,$362.23,1516854,$361.74,$364.4199,$360.9775
02/10/2025,$363.22,1944675,$365.33,$366.235,$361.55
02/07/2025,$363.88,1804954,$369.25,$369.5299,$362.58
02/06/2025,$365.45,3007274,$363.90,$367.5382,$362.515
02/05/2025,$358.85,2134445,$362.87,$363.00,$357.20
02/04/2025,$361.95,2709817,$369.66,$369.66,$359.41
02/03/2025,$361.55,3079283,$364.14,$368.55,$359.69
01/31/2025,$371.44,2859000,$377.46,$378.00,$371.28
01/30/2025,$374.98,4234597,$373.50,$380.81,$373.16
01/29/2025,$393.23,2675819,$391.94,$399.36,$391.12
01/28/2025,$390.29,1788939,$394.04,$396.88,$386.48
01/27/2025,$394.98,2964352,$397.19,$399.54,$389.92
01/24/2025,$407.63,1938183,$405.73,$409.40,$405.28
01/23/2025,$406.40,2587401,$397.37,$409.59,$397.27
01/22/2025,$397.61,1994791,$398.68,$400.4819,$395.111
01/21/2025,$398.36,3144508,$391.00,$402.58,$390.80
01/17/2025,$386.02,2605870,$384.70,$386.845,$382.00
01/16/2025,$380.55,1974718,$376.31,$381.42,$374.72
01/15/2025,$374.89,1984512,$379.14,$379.94,$374.33
01/14/2025,$371.57,2331660,$365.49,$372.00,$365.18
01/13/2025,$362.50,2745954,$352.96,$363.195,$351.80
01/10/2025,$351.00,2774045,$357.83,$359.85,$349.80
01/08/2025,$361.07,1828830,$362.45,$362.88,$357.70
01/07/2025,$363.00,1607627,$364.13,$366.09,$361.09
01/06/2025,$364.20,1590975,$367.00,$370.84,$362.5801
01/03/2025,$363.79,1391959,$361.59,$364.48,$359.49
01/02/2025,$359.77,1803731,$365.51,$368.85,$358.09
12/31/2024,$362.76,1168071,$363.50,$365.7677,$361.80
12/30/2024,$363.01,1422636,$360.43,$364.8199,$358.74
12/27/2024,$364.86,1245823,$363.39,$367.40,$361.7468
12/26/2024,$367.12,1098408,$365.05,$367.49,$363.865
12/24/2024,$367.57,886018,$364.45,$367.57,$362.66
12/23/2024,$365.39,1804875,$364.87,$366.35,$361.495
12/20/2024,$366.04,5141960,$358.50,$371.49,$357.24
12/19/2024,$360.37,2619200,$368.44,$369.57,$360.01
12/18/2024,$363.89,2820729,$378.70,$381.155,$363.03
12/17/2024,$375.80,2138650,$376.03,$378.89,$373.83
12/16/2024,$378.92,1311206,$381.77,$382.315,$377.76
12/13/2024,$380.51,2035063,$380.60,$382.89,$378.89
12/12/2024,$380.78,1804628,$389.05,$389.87,$380.15
12/11/2024,$388.87,1651616,$390.48,$391.35,$387.425
12/10/2024,$388.39,2250982,$390.72,$395.4657,$385.61
12/09/2024,$399.26,1739787,$402.54,$409.71,$398.44
12/06/2024,$395.03,1331099,$398.15,$399.74,$392.74
12/05/2024,$394.98,1291385,$400.50,$401.43,$394.21
12/04/2024,$399.51,1193925,$398.57,$401.47,$396.1292
12/03/2024,$399.26,1716152,$403.52,$405.53,$396.595
12/02/2024,$402.51,1548651,$407.46,$408.145,$400.79
11/29/2024,$406.11,1962112,$407.33,$411.19,$405.00
11/27/2024,$403.70,1371922,$408.395,$412.1199,$403.24
11/26/2024,$407.83,1796714,$403.65,$408.41,$401.76
11/25/2024,$405.65,4398020,$400.00,$407.15,$400.00
11/22/2024,$397.49,1893407,$390.36,$398.16,$387.89
11/21/2024,$389.59,1833547,$383.92,$392.02,$379.00
11/20/2024,$381.50,1859725,$384.01,$386.20,$378.47
11/19/2024,$382.33,1793407,$378.03,$383.25,$378.03
11/18/2024,$384.46,1626303,$386.00,$386.30,$382.92
11/15/2024,$384.07,2165453,$385.99,$388.49,$382.20
11/14/2024,$387.36,1372462,$388.50,$390.175,$386.205
11/13/2024,$387.07,2002200,$388.95,$391.20,$385.67
11/12/2024,$393.01,1737372,$397.79,$398.73,$391.15
11/11/2024,$396.54,1859182,$397.91,$402.08,$395.0101
11/08/2024,$393.37,3345862,$400.96,$403.06,$392.40
11/07/2024,$408.21,3211102,$414.92,$418.50,$407.54
11/06/2024,$416.88,4720049,$405.17,$418.3041,$404.01
11/05/2024,$383.37,1724115,$377.13,$386.07,$375.65
11/04/2024,$376.52,1793751,$378.10,$381.485,$375.30
11/01/2024,$379.63,1633361,$378.07,$383.265,$376.94
10/31/2024,$376.20,2394488,$377.35,$378.9132,$372.75
10/30/2024,$379.24,4037464,$374.00,$388.26,$367.20
10/29/2024,$387.51,2186415,$389.50,$389.60,$385.55
10/28/2024,$390.61,3213934,$388.39,$391.57,$387.37
